danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,song_name,artist_name,genius_id,lyric,tags,tier,genius_url,released_year
0.394,0.475,10,-7.935,1,0.028,0.0251,0.00749,0.112,0.441,129.995,4skuEIloXWuxxgekKupkEH,278547,3,81,Tu Falta De Querer,Mon Laferte,2217671," Hoy volví A dormir en nuestra cama y todo sigue igual El aire y nuestros gatos, nada cambiará Difícil olvidarte estando aquí Te quiero ver Aún te amo y creo que hasta más que ayer La hiedra venenosa no te deja ver Me siento mutilada y tan pequeña Ven y cuéntame la verdad Ten piedad Y dime por qué No, no, no ¿Cómo fue que me dejaste de amar? Yo aún podía soportar Tu tanta falta de querer Hace un mes Solía escucharte y ser tu cómplice Pensé que ya no había nadie más que tú Yo fui tu amiga y fui tu compañera Ahora dormiré Muy profundamente para olvidar Quisiera hasta la muerte para no pensar Me borro pa' quitarme esta amargura Ven y cuéntame la verdad Ten piedad Y dime por qué No, no, no ¿Cómo fue que me dejaste de amar? Yo aún podía soportar Tu tanta falta de querer Ven y cuéntame la verdad Ten piedad Y dime por qué No, no, no ¿Cómo fue que me dejaste de amar? Yo aún podía soportar Tu tanta falta de querer ",pop,D,https://genius.com/Mon-laferte-tu-falta-de-querer-lyrics,2015.0
0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,5NijSs5dAwaIybq1GaRTIe,212992,3,83,Poison,Brent Faiyaz,2857102," I feel like there's no such thing as a relationship with condoms It's one that won't last Yeah, know what I'm sayin'? Real shit Gotta go raw, I know that’s what Fabe do Damn, yeah, that's real You know, you know what they say, without is better, so No pull out game, pull out game weak, no condom That's what they say? That's what they—, that's what they say And girls hate condoms too, everybody hate condoms Yeah, condoms are just terrible dog Except for the people who got burned before Niggas need‚ niggas need to live like the 70's and shit I mean shit, if we talkin' and we doin' our thing bro, after two three times bro, that shit like— Two or three? This nigga said the first time For real? Yeah What'd you say, did you do it? I said no, ah I was, I was scared It's funny how certain bitches you'll hit raw, and then the other ones you just like Yo, it's just the vibe dog Yeah, you gotta feel the vibe It's the vibe bro, yeah, some, some, they try to push up on you, I be like ""woah, woah, what are you doing?"" It's scary as sh—, I gotta, I gotta be the one pressuring you to fuck raw, yeah If you ask me, then I'll get a little bit turned off by it Yeah, that's true I'll start thinkin' who the fuck else she done asked Word, word, that's true I don't be thinking so— Know you ride it right I might just die tonight But you know I'm still coming through baby (Through baby) I know it's bad for me And you know it tastes so sweet I think I need your abuse baby (Abuse, baby) Girl, you do damage to me Know I love it, yeah, I love you Ain't nothing better for me now Girl, you do damage to me Know I love it, yeah, I love you Ain't nothing better for me now Than your poison baby Angel of the night Drown between your thighs I'm still here, ain't no excuse baby (Excuse baby) I see you in my sleep I'm scarred beyond belief Ain't nothing you can't make me do, baby (Do, baby) Girl, you do damage to me Know I love it, yeah, I love you Ain't nothing better for me now Girl, you do damage to me Know I love it, yeah, I love you Ain't nothing better for me now Than your poison baby Girl, you know I play my role when I'm inside that With my hands around your throat I know you like that Girl, I'll do anything To hear you scream my name, I love your game I do, I do Girl, you do damage to me But I love it babe Oh, you're poisonous baby ",r-b,D,https://genius.com/Brent-faiyaz-poison-lyrics,2016.0
0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,5tVA6TkbaAH9QMITTQRrNv,256000,4,81,Free Fallin',Tom Petty,113622," She's a good girl, loves her mama Loves Jesus and America too She's a good girl, crazy 'bout Elvis Loves horses and her boyfriend too It's a long day livin' in Reseda There's a freeway runnin' through the yard And I'm a bad boy 'cause I don't even miss her I'm a bad boy for breakin' her heart And I'm free Free fallin' Yeah, I'm free Free fallin' All the vampires walkin' through the valley Move west down Ventura Boulevard And all the bad boys are standing in the shadows And the good girls are home with broken hearts And I'm free I'm free fallin' Yeah, I'm free Free fallin' (Free fallin', I'm-a free fallin', I'm-a) (Free fallin', I'm-a free fallin', I'm-a) I wanna glide down over Mulholland I wanna write her name in the sky I'm gonna free fall out into nothin' Gonna leave this world for a while Now I'm free (Free fallin', I'm-a free fallin', I'm-a) Free fallin' (Free fallin', I'm-a free fallin', I'm-a) Yeah, I'm free (Free fallin', I'm-a free fallin', I'm-a) Free fallin' (Free fallin', I'm-a free fallin', I'm-a) (Free fallin', I'm-a free fallin', I'm-a) Yeah, I'm free Free fallin' Oh (Free fallin', I'm-a free fallin', I'm-a) Free fallin' (Free fallin', I'm-a free fallin', I'm-a) I'm free (Free fallin', I'm-a free fallin', I'm-a) Oh, free fallin' (Free fallin', I'm-a free fallin', I'm-a) (Free fallin', I'm-a free fallin', I'm-a) Free fallin' (Free fallin', I'm-a free fallin', I'm-a) ",rock,D,https://genius.com/Tom-petty-free-fallin-lyrics,1989.0
0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94e-05,0.115,0.32,101.986,5411TEB6tlzvuF5A4oyldr,149680,4,80,Francis Forever,Mitski,581368," I don't know what to do without you I don't know where to put my hands I've been trying to lay my head down But I'm writing this at 3 a.m I don't need the world to see That I've been the best I can be, but I don't think I could stand to be Where you don't see me On sunny days, I go out walking I end up on a tree-lined street I look up at the gaps of sunlight I miss you more than anything I don't need the world to see That I've been the best I can be, but I don't think I could stand to be Where you don't see me And autumn comes when you're not yet done With the summer passing by, but I don't think I could stand to be Where you don't see me ",rock,D,https://genius.com/Mitski-francis-forever-lyrics,2014.0
0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,6y8z28epOv5FlaxDv1Lo5B,176143,4,82,Jordan,Ryan Castro,6870516," Oh na-na-na-na-na El cantante del ghetto, zaga zauu (Cocaine, cocaine) Desde hace tiempo que no te veo mami Quiero calmar este deseo Dime si tú estás puesta pa' mí (Prrra) Que los enemigos miran feo Llego a la disco vestido de Jordan (Chu-chu-chu) Y la baby se me pega con un rico splash (Bum) Conjunto 'e Nike y unas Air Force One Es rapera como yo y le gusta bailar Ella sabe si la beso lo que puede pasar El pantisito se le moja y eso no es normal Después de la disco nos vamos a cu', shh (Chu-chu-chu) Callaito' que ninguno se puede enterar (Chu, chu, chu, chu) Tentándome como cuando la conocí Pegaita' contra la pared Esta noche solo eres pa' mí (Bu-bu-bum) Tentándome como cuando la conocí Pegaita' contra la pared Esta noche solo eres pa' mí (Bu-bu-bum) Le canto al oído, la beso en el cuello Le aprieto las nalgas, le jalo el cabello Es una chimbita que vive en Medallo Y en ese cuerpito yo dejé mi sello (Jeje) Tenía muchos días sin verte Y hoy que te tengo de frente No voy a perder la oportunidad (Chu, chu, chu, chu) Llego a la disco vestido de Jordan Y la baby se me pega con un rico splash Conjunto 'e Nike y unas Air Force One Es rapera como yo y le gusta bailar Ella sabe si la beso lo que puede pasar El pantisito se le moja y eso no es normal (Chu-chu, chu-chu) Después de la disco nos vamos a cu', shh (Prrr) Callaito' que ninguno se puede enterar (Bu-bu-bum-bu) Tentándome como cuando la conocí Pegaita' contra la pared Esta noche solo eres pa' mí (Bu-bu-bum) Tentándome como cuando la conocí Pegaita' contra la pared Esta noche solo eres pa' mí (Bu-bu-bum) Dímelo Coke Esa baby es la sensación del bloque Dímelo Juank Pero los que le tiraron los dejamos en la banca, brrr Beat K-Million Siempre original gangsta Dímelo SOG En cualquier pista le damos killing You know what I'm saying Es el cantante del ghetto, mi amor, prrr Llego a la disco vestido de Jordan (Chu-chu-chu) Y la baby se me pega con un rico splash (Bum) Conjunto 'e Nike y unas Air Force One Es rapera como yo y le gusta bailar Ella sabe si la beso lo que puede pasar El pantisito se le moja y eso no es normal Después de la disco nos vamos a cu', shh (Chu-chu-chu) Callaito' que ninguno se puede enterar ",pop,E,https://genius.com/Ryan-castro-jordan-lyrics,2021.0
0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,2iUmqdfGZcHIhS3b9E9EWq,177280,4,81,Everybody Talks,Neon Trees,116505," Ah-ah-ah-ah Ahem, ahem Hey, baby, won't you look my way? I can be your new addiction Hey, baby, what you got to say? All you're giving me is fiction I'm a sorry sucker and this happens all the time I find out that everybody talks Everybody talks, everybody talks It started with a whisper And that was when I kissed her And then she made my lips hurt I can hear the chit-chat Take me to your love shack Mama's always gotta backtrack When everybody talks back Hey, honey, you could be my drug You could be my new prescription Too much could be an overdose All this trash-talk make me itchin' Oh my, my, shit, everybody talks Everybody talks, everybody talks Everybody talks too much It started with a whisper And that was when I kissed her And then she made my lips hurt I can hear the chit-chat Take me to your love shack Mama's always got a backtrack When everybody talks back Never thought I'd live to see the day (Ah-ah) When everybody's words got in the way, oh Hey, sugar, show me all your love All you're giving me is friction Hey, sugar, what you gotta say? It started with a whisper And that was when I kissed her And then she made my lips hurt I can hear the chit-chat Take me to your love shack Mama's always got a backtrack When everybody talks back Everybody talks, everybody talks Everybody talks, everybody talks Everybody talks, everybody talks back It started with a whisper (Everybody talks, everybody talks) And that was when I kissed her (Everybody talks, everybody talks) Everybody talks, everybody talks back, uh ",pop,D,https://genius.com/Neon-trees-everybody-talks-lyrics,2011.0
0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,5PycBIeabfvX3n9ILG7Vrv,235133,4,81,Propuesta Indecente,Romeo Santos,211822," Hola, me llaman Romeo Es un placer conocerla Qué bien te ves Te adelanto, no me importa quien sea él Dígame usted, si ha hecho algo travieso alguna vez Una aventura es más divertida si huele a peligro ¿Si te invito a una copa y me acerco a tu boca Si te robo un besito, a ver, te enojas conmigo? ¿Qué dirías si esta noche te seduzco en mi coche? Que se empañen los vidrios y la regla es que goces ¿Si te falto el respeto y luego culpo al alcohol Si levanto tu falda, me darías el derecho A medir tu sensatez? Poner en juego tu cuerpo ¿Sí te parece prudente esta propuesta indecente? A ver, a ver, permíteme apreciar tu desnudez (Take it off) Relájate, que este Martini calmará tu timidez (Don't be shy) Y una aventura es más divertida si huele a peligro ¿Si te invito a una copa y me acerco a tu boca Si te robo un besito, a ver, te enojas conmigo? ¿Qué dirías si esta noche te seduzco en mi coche? Que se empañen los vidrios y la regla es que goces ¿Si te falto el respeto y luego culpo al alcohol Si levanto tu falda, me darías el derecho A medir tu sensatez? Poner en juego tu cuerpo ¿Sí te parece prudente esta propuesta indecente? I'm back (Back, back) It feels good to be King Gostoso Hey, listen, I know that you like it How 'bout if you and I Me and you bailamos Bachata Y luego you and I, me and you Terminamo' en la cama (Qué rico) How 'bout if you and I Me and you Bailamos Bachata (Ay, bailamos Bachata) Y luego you and I Me and you Terminamo' en la cama (Terminamos en la cama) How 'bout if you and I (You and I) Me and you (Me and you) You and I (You and I) Me and you (You) You and I (You and I) Me and you (I’m a bad boy) Me and you, you Ay, chichí Llora, guitarra, llora ",pop,E,https://genius.com/Romeo-santos-propuesta-indecente-lyrics,2013.0
0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,5W8YXBz9MTIDyrpYaCg2Ky,199907,4,83,Last Resort,Papa Roach,170534," Cut my life into pieces, this is my last resort Suffocation, no breathing Don't give a fuck, if I cut my arm bleeding This is my last resort Cut my life into pieces I've reached my last resort – suffocation, no breathing Don't give a fuck if I cut my arm bleeding Do you even care if I die bleeding? Would it be wrong, would it be right If I took my life tonight? Chances are that I might Mutilation out of sight And I'm contemplatin' suicide 'Cause I'm losin' my sight, losin' my mind Wish somebody would tell me I'm fine Losin' my sight, losin' my mind Wish somebody would tell me I'm fine I never realized I was spread too thin 'Til it was too late and I was empty within Hungry, feeding on chaos and livin' in sin Downward spiral, where do I begin? It all started when I lost my mother No love for myself, and no love for another Searchin' to find a love upon a higher level Findin' nothin' but questions and devils 'Cause I'm losin' my sight, losin' my mind Wish somebody would tell me I'm fine Losin' my sight, losin' my mind Wish somebody would tell me I'm fine Nothing's alright, nothing is fine I'm runnin' and I'm cryin' I'm cryin', I'm cryin' I'm cryin', I'm cryin' I can't go on living this way Cut my life into pieces This is my last resort Suffocation, no breathing Don't give a fuck if I cut my arm bleeding Would it be wrong, would it be right If I took my life tonight? Chances are that I might Mutilation out of sight And I'm contemplating suicide 'Cause I'm losin' my sight, losin' my mind Wish somebody would tell me I'm fine Losin' my sight, losin' my mind Wish somebody would tell me I'm fine Nothing's alright, nothing is fine I'm runnin' and I'm cryin' I can't go on living this way Can't go on living this way Nothing's alright ",rock,C,https://genius.com/Papa-roach-last-resort-lyrics,2000.0
0.497,0.501,2,-4.141,1,0.03,0.305,0.0,0.377,0.669,109.732,3upTB6o5YgeALHgDp3mzte,239637,1,82,Qué Onda Perdida,Grupo Firme,8973577," Échele, mi compa Jerry ¿Y dónde andas, peleonera, que no te escucho? Jaja ¿Qué va, chiquitita? Qué onda perdida Soy tu ex, el último de tus amores Me tomé el atrevimiento de mandarte flores Si la' recibes, por favor, sonríe, no llores Ya ves, perdida Uno siempre vuelve a donde lo quisieron No me bloqueaste del WhatsApp y eso para mí es nuevo Me da pеnsar que podemos comenzar dе nuevo Qué onda perdida Ya volvió el cabrón que más te ha querido Y aunque no quieras saber de mí, te digo No te puedo olvidar y la neta tampoco he querido Qué onda perdida Te me alistas porque hoy te llevo la banda Y no me voy a ir de tu casa hasta que salgas Hoy te quiero mirar pa' que me digas en la cara Que ya no me quieres, que tú no me extrañas Y que alguien mejor está ocupando tu cama Ay, chiquitita, como la quiero Y dicen que e' alguien mejor, compa, jajaja No creo, batallosa, no se puede Mi compa Jerry Y puro Grupo Firme Qué onda perdida Ya volvió el cabrón que más te ha querido Y aunque no quieras saber de mí, te digo No te puedo olvidar y la neta tampoco he querido Qué onda perdida Te me alistas porque hoy te llevo la banda Y no me voy a ir de tu casa hasta que salgas Hoy te quiero mirar pa' que me digas en la cara Que ya no me quieres, que tú no me extrañas Y que alguien mejor está ocupando tu cama ",pop,E,https://genius.com/Grupo-firme-and-gerardo-coronel-que-onda-perdida-lyrics,2023.0
0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,7DfFc7a6Rwfi3YQMRbDMau,200747,4,85,Thinkin Bout You,Frank Ocean,53152," A tornado flew around my room before you came Excuse the mess it made, it usually doesn't rain in Southern California, much like Arizona My eyes don't shed tears, but boy, they pour when I'm thinkin' 'bout you, ooh no, no, no I've been thinkin' bout you, you know, know, know I've been thinkin' bout you, do you think about me still? Do ya, do ya? Or do you not think so far ahead? 'Cause I been thinkin' bout forever, ooh Or do you not think so far ahead? 'Cause I been thinkin' bout forever, ooh No, I don't like you, I just thought you were cool enough to kick it Got a beach house I could sell you in Idaho Since you think I don't love you, I just thought you were cute That's why I kissed you Got a fighter jet, I don't get to fly it though, I'm lying down Thinkin' 'bout you, ooh no, no, no I've been thinkin' bout you, you know, know, know I've been thinkin' bout you, do you think about me still? Do ya, do ya? Or do you not think so far ahead? 'Cause I been thinkin' bout forever, ooh Or do you not think so far ahead? 'Cause I been thinkin' bout forever, ooh Yes, of course, I remember, how could I forget (How could I forget?) how you feel? (How you feel) You know you were my first time, a new feel It won't ever get old, not in my soul, not in my spirit, keep it alive We'll go down this road 'til it turns from color to black and white Or do you not think so far ahead? 'Cause I been thinkin' bout forever, ooh Or do you not think so far ahead? 'Cause I been thinkin' bout forever, ooh ",r-b,C,https://genius.com/Frank-ocean-thinkin-bout-you-lyrics,2012.0
